city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
西藏自治区,0.926,男,有相关经验,未入学,硕士,理工科,超过20年,10-49人,私营公司,超过4年,60,0.0
内蒙古自治区,0.926,男,无相关经验,未入学,高中,,,10000人以上,,超过4年,46,0.0
云南省,0.579,男,有相关经验,非全日制课程,本科,理工科,,100-500人,融资创业公司,1年内,17,1.0
北京市,0.939,,有相关经验,全日制课程,本科,理工科,,100-500人,私营公司,超过4年,28,0.0
澳门特别行政区,0.925,男,有相关经验,未入学,本科,理工科,,,,1年内,116,1.0
云南省,0.698,,有相关经验,,本科,理工科,,50-99人,私营公司,从未,52,0.0
青海省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,100-500人,私营公司,超过4年,222,0.0
吉林省,0.92,男,有相关经验,未入学,本科,无专业,,少于10人,私营公司,1年内,67,0.0
辽宁省,0.913,男,有相关经验,未入学,硕士,理工科,,100-500人,私营公司,,80,0.0
吉林省,0.884,男,无相关经验,未入学,小学,,少于1年,,,从未,35,0.0
广东省,0.698,男,无相关经验,,,,少于1年,,,从未,41,0.0
广东省,0.91,男,无相关经验,全日制课程,本科,理工科,,,,1年内,69,1.0
山东省,0.624,男,有相关经验,未入学,硕士,理工科,,10-49人,,1年内,64,1.0
台湾省,0.767,,无相关经验,未入学,本科,其他,,100-500人,公共部门,,31,0.0
内蒙古自治区,0.92,,有相关经验,未入学,硕士,理工科,,10-49人,私营公司,1年内,82,0.0
重庆市,0.92,,有相关经验,未入学,本科,理工科,,50-99人,私营公司,1年内,61,1.0
云南省,0.91,男,有相关经验,未入学,本科,文学,,50-99人,私营公司,1年内,75,0.0
广东省,0.855,男,有相关经验,未入学,硕士,理工科,超过20年,,,,33,0.0
山东省,0.92,男,无相关经验,未入学,本科,商学,,,,超过4年,61,0.0
台湾省,0.92,男,有相关经验,未入学,本科,理工科,,,,,58,0.0
天津市,0.698,,无相关经验,全日制课程,高中,,,,,从未,22,0.0
上海市,0.92,男,有相关经验,未入学,本科,理工科,超过20年,10-49人,私营公司,1年内,138,0.0
贵州省,0.897,,无相关经验,未入学,硕士,理工科,,少于10人,融资创业公司,1年内,16,1.0
海南省,0.624,,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,1年内,136,1.0
甘肃省,0.949,男,有相关经验,未入学,硕士,理工科,超过20年,50-99人,私营公司,超过4年,91,0.0
内蒙古自治区,0.91,男,有相关经验,非全日制课程,高中,,,,,1年内,248,0.0
陕西省,0.6890000000000001,男,无相关经验,未入学,本科,理工科,,少于10人,公共部门,1年内,117,0.0
青海省,0.624,男,有相关经验,未入学,本科,理工科,,少于10人,融资创业公司,1年内,47,1.0
北京市,0.92,男,有相关经验,未入学,本科,理工科,,10-49人,私营公司,,88,0.0
新疆维吾尔自治区,0.926,男,有相关经验,非全日制课程,博士,人文学科,,10000人以上,私营公司,超过4年,56,0.0
山西省,0.855,,无相关经验,未入学,博士,人文学科,,,,1年内,8,0.0
宁夏回族自治区,0.92,男,有相关经验,未入学,本科,理工科,,500-999人,私营公司,,200,0.0
广东省,0.855,男,无相关经验,未入学,小学,,,,,,62,0.0
陕西省,0.802,,无相关经验,全日制课程,高中,,少于1年,,,1年内,73,1.0
浙江省,0.698,男,有相关经验,全日制课程,本科,理工科,,,,1年内,13,1.0
山西省,0.92,男,有相关经验,全日制课程,本科,理工科,,100-500人,非政府组织,1年内,47,0.0
广东省,0.55,男,无相关经验,全日制课程,硕士,理工科,,,,超过4年,57,1.0
河南省,0.92,男,无相关经验,未入学,,,,,,从未,33,0.0
广西壮族自治区,0.949,男,有相关经验,未入学,本科,理工科,,5000-9999人,私营公司,,174,0.0
重庆市,0.92,,有相关经验,未入学,硕士,理工科,超过20年,100-500人,私营公司,超过4年,326,0.0
重庆市,0.92,男,有相关经验,未入学,本科,人文学科,超过20年,,,1年内,58,0.0
河北省,0.926,男,无相关经验,未入学,硕士,人文学科,超过20年,10-49人,私营公司,超过4年,47,0.0
四川省,0.698,,无相关经验,未入学,本科,人文学科,,5000-9999人,公共部门,1年内,96,1.0
吉林省,0.92,,有相关经验,未入学,硕士,理工科,超过20年,1000-4999人,私营公司,超过4年,13,0.0
上海市,0.698,男,有相关经验,未入学,本科,理工科,,,,超过4年,43,1.0
广西壮族自治区,0.624,女,无相关经验,全日制课程,本科,理工科,,50-99人,私营公司,,86,0.0
贵州省,0.527,,有相关经验,未入学,高中,,,100-500人,私营公司,,38,0.0
海南省,0.926,男,有相关经验,非全日制课程,高中,,,5000-9999人,私营公司,超过4年,34,0.0
河南省,0.92,,无相关经验,全日制课程,本科,理工科,,,,1年内,28,1.0
河北省,0.92,男,无相关经验,全日制课程,本科,理工科,,100-500人,公共部门,1年内,4,0.0
天津市,0.92,男,无相关经验,全日制课程,硕士,理工科,超过20年,1000-4999人,公共部门,从未,29,1.0
陕西省,0.83,男,有相关经验,全日制课程,本科,理工科,,100-500人,私营公司,超过4年,40,0.0
福建省,0.899,男,有相关经验,未入学,高中,,,少于10人,初创公司,从未,45,0.0
宁夏回族自治区,0.624,,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,,24,1.0
台湾省,0.92,男,有相关经验,未入学,硕士,理工科,超过20年,500-999人,私营公司,超过4年,58,0.0
四川省,0.92,女,有相关经验,未入学,硕士,理工科,超过20年,100-500人,,超过4年,127,0.0
天津市,0.897,男,有相关经验,未入学,硕士,理工科,超过20年,50-99人,私营公司,1年内,43,0.0
云南省,0.698,男,无相关经验,全日制课程,高中,,,少于10人,初创公司,从未,67,0.0
江西省,0.804,,有相关经验,未入学,本科,理工科,,,,1年内,47,0.0
贵州省,0.893,,有相关经验,未入学,高中,,超过20年,100-500人,私营公司,超过4年,12,0.0
湖北省,0.698,男,无相关经验,未入学,本科,理工科,,10-49人,私营公司,1年内,48,1.0
江西省,0.754,男,有相关经验,非全日制课程,高中,,,,私营公司,,3,1.0
青海省,0.624,,有相关经验,未入学,本科,理工科,,50-99人,私营公司,1年内,53,0.0
贵州省,0.624,男,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,从未,35,1.0
广西壮族自治区,0.691,,有相关经验,未入学,本科,人文学科,,,,,15,0.0
山西省,0.92,,有相关经验,未入学,硕士,理工科,,10000人以上,私营公司,,46,0.0
贵州省,0.8959999999999999,男,有相关经验,未入学,本科,理工科,,1000-4999人,私营公司,1年内,28,0.0
广西壮族自治区,0.624,男,无相关经验,全日制课程,本科,理工科,,,,从未,31,1.0
河北省,0.924,,有相关经验,未入学,本科,理工科,超过20年,,,超过4年,43,0.0
重庆市,0.91,男,有相关经验,未入学,硕士,理工科,,100-500人,融资创业公司,1年内,60,0.0
广东省,0.8959999999999999,男,无相关经验,未入学,,,,,,1年内,165,1.0
江苏省,0.624,男,有相关经验,未入学,硕士,理工科,,10-49人,私营公司,超过4年,97,0.0
贵州省,0.92,男,有相关经验,未入学,本科,理工科,,少于10人,初创公司,1年内,15,0.0
新疆维吾尔自治区,0.91,男,有相关经验,未入学,硕士,理工科,,100-500人,私营公司,1年内,33,0.0
青海省,0.89,男,有相关经验,未入学,本科,理工科,超过20年,100-500人,私营公司,超过4年,22,0.0
西藏自治区,0.926,男,有相关经验,非全日制课程,本科,理工科,,5000-9999人,私营公司,1年内,17,0.0
云南省,0.897,男,有相关经验,未入学,硕士,理工科,,50-99人,非政府组织,,32,0.0
天津市,0.92,,有相关经验,未入学,本科,理工科,,1000-4999人,私营公司,超过4年,80,0.0
湖北省,0.855,男,有相关经验,未入学,硕士,理工科,,10-49人,私营公司,1年内,63,0.0
浙江省,0.754,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,1年内,25,1.0
北京市,0.92,男,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,,102,0.0
海南省,0.866,男,有相关经验,非全日制课程,高中,,,50-99人,私营公司,1年内,69,0.0
陕西省,0.855,男,有相关经验,未入学,硕士,理工科,,,,超过4年,16,0.0
四川省,0.789,男,有相关经验,未入学,本科,理工科,,10-49人,初创公司,1年内,35,0.0
青海省,0.92,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,,43,0.0
贵州省,0.895,男,有相关经验,未入学,硕士,无专业,,50-99人,初创公司,超过4年,52,0.0
香港特别行政区,0.92,男,有相关经验,未入学,博士,理工科,,少于10人,初创公司,1年内,26,0.0
澳门特别行政区,0.92,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,,24,0.0
四川省,0.624,,无相关经验,,本科,理工科,,,,从未,180,1.0
青海省,0.698,男,无相关经验,非全日制课程,本科,理工科,,50-99人,,1年内,20,0.0
山西省,0.91,男,有相关经验,未入学,硕士,理工科,,50-99人,私营公司,,33,1.0
广西壮族自治区,0.926,男,无相关经验,未入学,,,,,,从未,108,0.0
河南省,0.897,男,有相关经验,非全日制课程,硕士,理工科,,少于10人,私营公司,1年内,232,0.0
西藏自治区,0.924,男,有相关经验,未入学,本科,其他,,50-99人,私营公司,超过4年,62,0.0
云南省,0.924,,无相关经验,,,,,,,从未,30,0.0
云南省,0.939,男,无相关经验,未入学,本科,理工科,,,,1年内,74,0.0
辽宁省,0.91,男,无相关经验,全日制课程,本科,理工科,,50-99人,私营公司,1年内,9,1.0
甘肃省,0.91,男,有相关经验,未入学,本科,理工科,超过20年,5000-9999人,私营公司,超过4年,82,0.0
宁夏回族自治区,0.527,,无相关经验,未入学,本科,其他,,,,1年内,79,1.0
内蒙古自治区,0.878,男,有相关经验,,高中,,,50-99人,私营公司,1年内,36,0.0
广西壮族自治区,0.804,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,1年内,60,0.0
广东省,0.939,,有相关经验,未入学,硕士,理工科,超过20年,10000人以上,私营公司,,40,0.0
广西壮族自治区,0.91,男,有相关经验,未入学,硕士,理工科,超过20年,少于10人,初创公司,1年内,127,0.0
新疆维吾尔自治区,0.555,男,有相关经验,未入学,本科,理工科,,,私营公司,1年内,6,1.0
浙江省,0.624,男,有相关经验,未入学,本科,理工科,,500-999人,私营公司,,10,1.0
吉林省,0.91,男,有相关经验,全日制课程,本科,理工科,,100-500人,融资创业公司,,262,0.0
河南省,0.624,女,无相关经验,全日制课程,硕士,理工科,,,,1年内,104,1.0
贵州省,0.855,男,有相关经验,未入学,高中,,,,,1年内,28,0.0
河南省,0.624,女,有相关经验,未入学,本科,理工科,,10-49人,初创公司,从未,68,1.0
江苏省,0.92,男,无相关经验,未入学,高中,,,,,,12,0.0
重庆市,0.624,男,无相关经验,全日制课程,本科,理工科,,100-500人,融资创业公司,1年内,110,0.0
四川省,0.698,男,有相关经验,未入学,本科,理工科,,100-500人,公共部门,,238,0.0
福建省,0.727,,有相关经验,全日制课程,高中,,,,,从未,143,0.0
青海省,0.92,男,有相关经验,未入学,本科,理工科,,50-99人,融资创业公司,1年内,48,0.0
辽宁省,0.915,男,有相关经验,未入学,本科,理工科,,,,1年内,25,0.0
四川省,0.624,男,有相关经验,未入学,本科,理工科,,10000人以上,私营公司,超过4年,22,1.0
湖南省,0.92,女,无相关经验,全日制课程,本科,理工科,,,私营公司,1年内,11,0.0
上海市,0.92,女,有相关经验,未入学,本科,理工科,,500-999人,私营公司,,46,0.0
安徽省,0.74,男,有相关经验,未入学,硕士,理工科,,50-99人,私营公司,1年内,28,1.0
安徽省,0.769,男,有相关经验,未入学,硕士,理工科,,,,,33,0.0
台湾省,0.903,,有相关经验,未入学,,,,,私营公司,从未,98,0.0
山东省,0.698,男,无相关经验,未入学,高中,,超过20年,100-500人,私营公司,超过4年,87,0.0
香港特别行政区,0.767,,有相关经验,全日制课程,硕士,理工科,,,,1年内,35,0.0
北京市,0.884,,有相关经验,未入学,硕士,理工科,超过20年,少于10人,公共部门,超过4年,96,0.0
甘肃省,0.624,女,无相关经验,全日制课程,本科,理工科,,,,1年内,90,1.0
山东省,0.579,女,有相关经验,非全日制课程,本科,理工科,,100-500人,私营公司,1年内,20,0.0
香港特别行政区,0.939,男,有相关经验,未入学,硕士,理工科,超过20年,少于10人,私营公司,1年内,73,0.0
江西省,0.804,男,无相关经验,未入学,本科,理工科,,100-500人,私营公司,1年内,19,0.0
宁夏回族自治区,0.897,,有相关经验,全日制课程,硕士,理工科,,少于10人,私营公司,超过4年,33,0.0
黑龙江省,0.698,男,有相关经验,未入学,本科,理工科,超过20年,,,超过4年,2,0.0
湖北省,0.887,男,有相关经验,未入学,本科,理工科,,500-999人,私营公司,1年内,30,1.0
湖南省,0.926,男,有相关经验,未入学,本科,理工科,,10-49人,私营公司,,27,0.0
云南省,0.92,,有相关经验,未入学,本科,理工科,,50-99人,,超过4年,122,0.0
四川省,0.92,男,无相关经验,非全日制课程,本科,理工科,,,,,55,1.0
吉林省,0.91,男,有相关经验,未入学,高中,,,,,超过4年,4,0.0
甘肃省,0.8270000000000001,男,无相关经验,全日制课程,硕士,理工科,,,,1年内,60,1.0
河北省,0.624,男,有相关经验,全日制课程,本科,理工科,,,,从未,23,1.0
上海市,0.897,男,无相关经验,未入学,硕士,理工科,,1000-4999人,公共部门,超过4年,29,0.0
海南省,0.624,男,有相关经验,未入学,硕士,理工科,,100-500人,融资创业公司,1年内,36,0.0
云南省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,10000人以上,私营公司,超过4年,33,0.0
江苏省,0.91,男,有相关经验,未入学,小学,,,500-999人,私营公司,从未,12,0.0
台湾省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,10000人以上,私营公司,,20,0.0
台湾省,0.855,男,无相关经验,全日制课程,高中,,,,,从未,22,0.0
澳门特别行政区,0.939,男,无相关经验,非全日制课程,高中,,,10-49人,私营公司,1年内,12,0.0
安徽省,0.624,,有相关经验,,硕士,理工科,,,,1年内,68,1.0
青海省,0.682,男,有相关经验,全日制课程,本科,理工科,,10-49人,私营公司,1年内,47,0.0
重庆市,0.865,男,有相关经验,未入学,硕士,理工科,,10-49人,融资创业公司,,36,0.0
海南省,0.8270000000000001,男,有相关经验,全日制课程,高中,,,少于10人,其他,1年内,160,0.0
浙江省,0.92,男,有相关经验,未入学,硕士,理工科,超过20年,5000-9999人,私营公司,超过4年,86,0.0
安徽省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,1000-4999人,私营公司,超过4年,4,0.0
甘肃省,0.92,,有相关经验,未入学,本科,理工科,超过20年,少于10人,私营公司,,102,0.0
河南省,0.925,男,无相关经验,全日制课程,高中,,少于1年,,,从未,204,0.0
台湾省,0.924,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,,114,0.0
河北省,0.7659999999999999,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,1年内,46,0.0
江苏省,0.92,,有相关经验,未入学,本科,理工科,,1000-4999人,私营公司,超过4年,99,0.0
福建省,0.78,男,有相关经验,未入学,本科,理工科,,50-99人,私营公司,1年内,178,0.0
辽宁省,0.884,男,无相关经验,全日制课程,本科,理工科,,,,从未,38,1.0
黑龙江省,0.899,男,有相关经验,未入学,高中,,,少于10人,初创公司,,194,0.0
福建省,0.926,男,无相关经验,未入学,高中,,,10-49人,私营公司,1年内,85,0.0
山东省,0.92,男,有相关经验,未入学,本科,理工科,,100-500人,私营公司,,64,0.0
山东省,0.855,男,有相关经验,未入学,硕士,理工科,,,,1年内,8,0.0
河北省,0.92,男,有相关经验,未入学,本科,理工科,超过20年,10000人以上,私营公司,超过4年,18,0.0
